Bt0,Bt1,Bt2,Bt3,Sector
-65,-57,-65,-74,13
-65,-54,-62,-74,13
-53,-58,-65,-74,13
-53,-57,-65,-74,13
-65,-54,-65,-74,13
-62,-58,-59,-74,13
-53,-58,-61,-74,13
-53,-58,-59,-74,13
-53,-54,-65,-74,13
-65,-58,-61,-74,13
-61,-58,-59,-74,13
-53,-54,-62,-77,13
-61,-54,-65,-74,13
-53,-57,-65,-75,13
-53,-58,-62,-78,13
-61,-54,-59,-78,13
-53,-54,-59,-74,13
-65,-58,-60,-77,13
-65,-58,-62,-74,13
-62,-57,-59,-74,13
-65,-54,-65,-74,13
-53,-54,-59,-74,13
-62,-54,-65,-74,13
-65,-54,-62,-78,13
-62,-55,-62,-74,13
-65,-57,-65,-74,13
-65,-57,-59,-74,13
-65,-54,-65,-74,13
-65,-58,-62,-74,13
-65,-58,-62,-74,13
-65,-58,-59,-77,13
-65,-58,-59,-74,13
-53,-57,-59,-74,13
-53,-57,-65,-74,13
-62,-58,-61,-74,13
-53,-58,-65,-78,13
-65,-57,-65,-74,13
-62,-54,-65,-74,13
-53,-58,-59,-74,13
-53,-54,-62,-73,13
-65,-57,-62,-73,13
-65,-55,-60,-74,13
-65,-58,-65,-73,13
-65,-58,-62,-72,13
-65,-58,-65,-73,13
-65,-58,-65,-74,13
-65,-54,-65,-73,13
-65,-54,-58,-77,13
-65,-57,-58,-73,13
-65,-58,-65,-74,13
-65,-58,-61,-77,13
-65,-54,-65,-74,13
-65,-57,-58,-74,13
-53,-54,-65,-72,13
-53,-58,-61,-73,13
-53,-54,-61,-77,13
-62,-58,-58,-74,13
-65,-54,-61,-77,13
-53,-54,-60,-77,13
-53,-54,-58,-74,13
-53,-54,-65,-77,13
-54,-58,-61,-74,13
-53,-54,-65,-73,13
-53,-54,-65,-74,13
-65,-57,-58,-77,13
-65,-54,-65,-77,13
-53,-54,-61,-74,13
-53,-54,-58,-76,13
-53,-54,-58,-74,13
-65,-58,-65,-73,13
-53,-54,-65,-73,13
-61,-58,-60,-74,13
-53,-54,-58,-75,13
-64,-58,-58,-77,13
-53,-58,-61,-77,13
-65,-58,-58,-77,13
-65,-57,-65,-73,13
-65,-54,-65,-74,13
-61,-58,-61,-73,13
-53,-54,-60,-74,13
-53,-58,-61,-74,13
-53,-54,-61,-73,13
-53,-54,-65,-73,13
-53,-58,-60,-77,13
-65,-58,-57,-74,13
-65,-58,-58,-73,13
-62,-57,-60,-77,13
-62,-58,-58,-77,13
-65,-54,-65,-77,13
-53,-58,-65,-72,13
-53,-54,-60,-72,13
-61,-58,-65,-77,13
-65,-58,-65,-77,13
-53,-58,-65,-74,13
-61,-58,-60,-73,13
-53,-57,-65,-74,13
-53,-57,-60,-74,13
-61,-58,-60,-77,13
-61,-58,-61,-74,13
-53,-58,-65,-73,13
-60,-57,-61,-77,13
-53,-57,-62,-72,13
-53,-57,-65,-77,13
-53,-54,-62,-74,13
-61,-58,-59,-77,13
-53,-57,-61,-74,13
-53,-57,-61,-73,13
-53,-54,-59,-78,13
-53,-57,-59,-74,13
-62,-58,-59,-74,13
-65,-54,-65,-74,13
-61,-58,-61,-75,13
-65,-57,-65,-78,13
-65,-54,-65,-71,13
-61,-57,-65,-78,13
-53,-58,-65,-74,13
-65,-54,-59,-78,13
-53,-54,-59,-78,13
-53,-58,-59,-78,13
-62,-58,-65,-73,13
-62,-54,-65,-74,13
-65,-58,-58,-78,13
-53,-54,-65,-74,13
-53,-57,-61,-75,13
-65,-58,-65,-74,13
-53,-54,-59,-74,13
-65,-57,-61,-78,13
-65,-58,-61,-78,13
-65,-57,-59,-74,13
-53,-54,-65,-75,13
-53,-54,-65,-77,13
-53,-58,-65,-74,13
-53,-58,-62,-74,13
-53,-54,-65,-73,13
-65,-54,-61,-78,13
-62,-58,-59,-75,13
-53,-58,-65,-77,13
-54,-58,-65,-74,13
-64,-58,-65,-74,13
-65,-54,-65,-78,13
-53,-57,-61,-78,13
-53,-58,-61,-74,13
-61,-58,-65,-78,13
-62,-58,-61,-78,13
-61,-54,-65,-77,13
-65,-58,-61,-74,13
-65,-57,-65,-73,13
-65,-57,-61,-76,13
-53,-54,-59,-77,13
-65,-54,-65,-73,13
-53,-54,-59,-74,13
-65,-54,-65,-74,13
-66,-57,-59,-73,13
-53,-58,-65,-73,13
-66,-58,-63,-73,13
-61,-54,-62,-80,13
-53,-58,-59,-73,13
-65,-57,-62,-76,13
-63,-54,-68,-63,14
-63,-56,-86,-62,14
-71,-67,-68,-63,14
-67,-68,-78,-74,14
-65,-68,-79,-75,14
-67,-69,-75,-74,14
-65,-68,-74,-74,14
-67,-54,-68,-63,14
-66,-68,-76,-62,14
-65,-54,-77,-75,14
-68,-57,-66,-63,14
-68,-69,-66,-75,14
-68,-54,-66,-63,14
-68,-69,-66,-63,14
-66,-69,-78,-62,14
-67,-68,-66,-75,14
-68,-54,-76,-63,14
-66,-54,-65,-78,14
-72,-68,-65,-63,14
-66,-57,-65,-75,14
-68,-54,-75,-75,14
-66,-54,-75,-75,14
-67,-68,-66,-75,14
-66,-68,-66,-75,14
-67,-57,-65,-74,14
-67,-57,-77,-77,14
-68,-69,-76,-77,14
-68,-54,-77,-63,14
-68,-69,-77,-62,14
-74,-54,-76,-75,14
-68,-69,-66,-75,14
-68,-69,-66,-77,14
-68,-54,-66,-74,14
-74,-57,-66,-63,14
-74,-69,-66,-62,14
-68,-56,-77,-62,14
-66,-54,-77,-77,14
-66,-54,-65,-63,14
-68,-69,-66,-63,14
-74,-69,-66,-75,14
-68,-69,-66,-77,14
-66,-69,-77,-78,14
-68,-54,-76,-77,14
-73,-69,-78,-75,14
-66,-69,-78,-63,14
-67,-54,-78,-76,14
-67,-54,-66,-76,14
-66,-54,-66,-78,14
-67,-69,-66,-76,14
-68,-54,-77,-63,14
-68,-56,-77,-75,14
-68,-56,-66,-75,14
-68,-57,-66,-63,14
-67,-57,-66,-63,14
-66,-57,-77,-63,14
-68,-54,-66,-63,14
-68,-57,-66,-78,14
-73,-69,-76,-63,14
-68,-69,-66,-63,14
-68,-54,-66,-75,14
-68,-69,-66,-62,14
-68,-54,-77,-63,14
-66,-56,-77,-77,14
-66,-69,-77,-74,14
-68,-69,-66,-63,14
-68,-54,-77,-63,14
-68,-69,-66,-75,14
-66,-69,-77,-63,14
-67,-54,-77,-63,14
-66,-69,-66,-77,14
-68,-57,-76,-63,14
-68,-57,-66,-77,14
-68,-69,-76,-77,14
-67,-54,-76,-77,14
-68,-68,-66,-63,14
-68,-54,-77,-77,14
-68,-57,-65,-78,14
-67,-69,-77,-62,14
-67,-57,-77,-63,14
-72,-69,-76,-74,14
-72,-69,-66,-63,14
-68,-54,-76,-63,14
-68,-57,-66,-74,14
-68,-54,-75,-73,14
-72,-57,-76,-74,14
-68,-57,-66,-74,14
-67,-69,-66,-74,14
-68,-54,-66,-76,14
-68,-69,-66,-77,14
-72,-57,-66,-77,14
-73,-54,-66,-63,14
-68,-68,-76,-63,14
-68,-69,-66,-62,14
-68,-54,-76,-74,14
-73,-54,-66,-63,14
-73,-69,-66,-77,14
-68,-57,-76,-74,14
-68,-57,-76,-77,14
-68,-69,-77,-74,14
-68,-54,-66,-63,14
-68,-69,-66,-74,14
-68,-54,-66,-74,14
-72,-69,-77,-74,14
-68,-69,-77,-77,14
-67,-54,-66,-77,14
-68,-54,-66,-63,14
-67,-57,-66,-74,14
-68,-57,-77,-77,14
-68,-69,-76,-74,14
-67,-69,-66,-77,14
-73,-54,-66,-63,14
-68,-54,-77,-77,14
-73,-57,-76,-63,14
-68,-57,-66,-74,14
-67,-69,-76,-74,14
-67,-54,-66,-77,14
-69,-54,-77,-77,14
-68,-57,-66,-63,14
-68,-69,-66,-74,14
-68,-54,-66,-63,14
-68,-54,-77,-74,14
-68,-54,-77,-77,14
-68,-54,-77,-77,14
-73,-69,-77,-62,14
-67,-54,-77,-62,14
-73,-57,-67,-62,14
-67,-69,-77,-63,14
-68,-57,-76,-74,14
-73,-54,-77,-63,14
-68,-54,-77,-74,14
-68,-69,-77,-74,14
-73,-69,-77,-63,14
-74,-57,-66,-74,14
-73,-54,-76,-74,14
-67,-54,-67,-63,14
-68,-69,-67,-74,14
-73,-57,-76,-77,14
-68,-54,-76,-63,14
-73,-54,-66,-63,14
-73,-54,-75,-74,14
-67,-69,-76,-74,14
-67,-54,-65,-63,14
-67,-57,-76,-74,14
-68,-57,-76,-78,14
-72,-58,-77,-74,14
-72,-54,-77,-63,14
-66,-54,-77,-63,14
-72,-69,-66,-77,14
-67,-57,-66,-63,14
-67,-57,-76,-63,14
-67,-54,-77,-78,14
-68,-69,-65,-63,14
-72,-69,-66,-74,14
-68,-68,-75,-78,14
-68,-57,-66,-74,14
-68,-54,-65,-77,14
-73,-69,-76,-63,14
-68,-69,-76,-74,14
-73,-56,-66,-74,14
-72,-57,-76,-74,14
-69,-69,-76,-63,14
-69,-69,-76,-74,14
-68,-54,-66,-74,14
-67,-68,-77,-63,14
-67,-69,-77,-74,14
-68,-54,-66,-63,14
-68,-69,-65,-63,14
-68,-54,-76,-74,14
-68,-54,-76,-73,14
-73,-68,-66,-78,14
-73,-54,-66,-63,14
-68,-54,-66,-74,14
-67,-69,-76,-63,14
-68,-54,-76,-73,14
-68,-69,-77,-63,14
-68,-54,-77,-74,14
-68,-68,-77,-63,14
-73,-69,-77,-63,14
-68,-69,-77,-63,14
-68,-69,-77,-63,14
-68,-69,-77,-74,14
-72,-57,-77,-74,14
-69,-69,-66,-63,14
-69,-57,-76,-63,14
-67,-69,-66,-74,14
-67,-54,-76,-63,14
-72,-58,-77,-74,14
-72,-54,-66,-74,14
-69,-69,-66,-63,14
-68,-68,-77,-73,14
-68,-54,-66,-63,14
-68,-68,-77,-74,14
-68,-68,-77,-74,14
-73,-57,-66,-74,14
-73,-69,-66,-78,14
-72,-54,-67,-63,14
-68,-54,-77,-63,14
-68,-57,-77,-78,14
-67,-57,-76,-73,14
-72,-57,-66,-63,14
-69,-54,-76,-63,14
-67,-57,-66,-63,14
-69,-54,-77,-63,14
-67,-54,-66,-74,14
-67,-57,-77,-74,14
-66,-54,-66,-74,14
-66,-57,-77,-63,14
-66,-54,-66,-77,14
-72,-54,-66,-77,14
-66,-54,-66,-63,14
-68,-69,-77,-63,14
-72,-68,-77,-77,14
-68,-68,-76,-63,14
-72,-54,-76,-77,14
-67,-54,-76,-74,14
-67,-54,-77,-74,14
-73,-54,-66,-76,14
-73,-69,-66,-63,14
-73,-57,-76,-63,14
-69,-54,-77,-63,14
-67,-57,-76,-74,14
-67,-54,-66,-74,14
-69,-69,-77,-74,14
-68,-69,-76,-77,14
-69,-69,-76,-74,14
-69,-57,-76,-63,14
-69,-54,-75,-74,14
-69,-69,-67,-77,14
-67,-69,-66,-74,14
-67,-54,-77,-77,14
-72,-68,-77,-63,14
-68,-57,-77,-77,14
-69,-57,-77,-63,14
-73,-69,-77,-77,14
-67,-54,-66,-77,14
-68,-54,-67,-63,14
-68,-57,-66,-63,14
-72,-57,-76,-78,14
-72,-54,-76,-77,14
-68,-54,-66,-74,14
-67,-57,-67,-77,14
-69,-57,-67,-77,14
-67,-54,-76,-63,14
-69,-68,-67,-63,14
-72,-69,-76,-73,14
-69,-54,-77,-74,14
-67,-54,-76,-74,14
-67,-54,-67,-77,14
-72,-54,-77,-74,14
-67,-55,-76,-63,14
-67,-57,-67,-73,14
-68,-69,-67,-63,14
-69,-69,-77,-73,14
-68,-57,-76,-77,14
-68,-54,-76,-77,14
-67,-54,-86,-73,14
-68,-54,-77,-73,14
-72,-69,-77,-77,14
-68,-69,-67,-62,14
-67,-69,-67,-74,14
-66,-69,-67,-63,14
-72,-69,-67,-63,14
-67,-57,-67,-74,14
-72,-69,-76,-73,14
-67,-69,-76,-62,14
-72,-54,-76,-74,14
-67,-69,-88,-73,14
-67,-54,-76,-74,14
-68,-54,-87,-63,14
-69,-54,-67,-63,14
-67,-69,-66,-78,14
-68,-69,-67,-74,14
-68,-57,-76,-74,14
-68,-69,-66,-63,14
-68,-54,-76,-77,14
-69,-58,-76,-74,14
-73,-69,-77,-74,14
-69,-54,-76,-63,14
-72,-57,-66,-63,14
-72,-69,-76,-74,14
-69,-55,-77,-77,14
-67,-56,-76,-77,14
-67,-54,-76,-63,14
-69,-54,-66,-63,14
-69,-54,-76,-73,14
-68,-69,-76,-63,14
-67,-57,-66,-74,14
-73,-69,-77,-78,14
-73,-57,-76,-77,14
-68,-68,-76,-77,14
-69,-69,-66,-63,14
-67,-54,-77,-74,14
-72,-54,-66,-74,14
-67,-57,-76,-74,14
-67,-57,-77,-74,14
-66,-54,-66,-63,14
-67,-69,-66,-74,14
-67,-54,-66,-62,14
-68,-54,-77,-63,14
-67,-57,-68,-73,14
-66,-54,-66,-63,14
-72,-57,-77,-63,14
-72,-54,-76,-74,14
-68,-69,-66,-76,14
-69,-54,-76,-77,14
-67,-54,-76,-63,14
-71,-54,-66,-74,14
-67,-68,-76,-78,14
-71,-68,-77,-74,14
-68,-54,-77,-63,14
-67,-54,-77,-77,14
-68,-69,-76,-63,14
-72,-54,-66,-63,14
-66,-57,-76,-74,14
-66,-69,-66,-63,14
-66,-69,-76,-74,14
-67,-58,-66,-74,14
-72,-54,-66,-63,14
-66,-69,-76,-78,14
-67,-57,-77,-63,14
-67,-69,-66,-78,14
-72,-57,-77,-63,14
-66,-69,-76,-74,14
-67,-54,-66,-74,14
-66,-58,-76,-77,14
-66,-54,-76,-63,14
-66,-54,-76,-63,14
-66,-54,-67,-63,14
-66,-58,-66,-63,14
-67,-69,-66,-74,14
-67,-69,-66,-77,14
-72,-69,-77,-63,14
-67,-54,-76,-77,14
-66,-57,-76,-74,14
-72,-69,-77,-63,14
-66,-58,-66,-63,14
-66,-54,-76,-77,14
-72,-58,-66,-63,14
-66,-69,-76,-75,14
-67,-69,-66,-63,14
-72,-54,-76,-75,14
-68,-57,-66,-74,14
-72,-69,-66,-63,14
-67,-54,-77,-63,14
-71,-69,-66,-75,14
-68,-69,-66,-78,14
-67,-54,-76,-74,14
-72,-69,-66,-78,14
-72,-69,-66,-62,14
-67,-54,-76,-78,14
-67,-54,-77,-63,14
-71,-54,-76,-63,14
-67,-54,-77,-74,14
-67,-54,-77,-63,14
-72,-69,-66,-74,14
-68,-69,-66,-78,14
-72,-69,-76,-78,14
-67,-69,-76,-78,14
-71,-69,-66,-74,14
-71,-54,-66,-63,14
-71,-69,-66,-78,14
-67,-57,-66,-78,14
-67,-54,-66,-63,14
-68,-68,-77,-63,14
-67,-68,-77,-78,14
-72,-54,-77,-63,14
-67,-69,-77,-74,14
-68,-69,-77,-74,14
-67,-54,-66,-74,14
-73,-57,-67,-74,14
-67,-57,-77,-78,14
-72,-69,-77,-74,14
-66,-69,-76,-74,14
-68,-69,-67,-63,14
-73,-54,-66,-63,14
-67,-69,-66,-63,14
-67,-54,-77,-63,14
-66,-69,-66,-74,14
-66,-69,-66,-78,14
-67,-57,-66,-63,14
-67,-54,-66,-63,14
-73,-54,-77,-63,14
-67,-69,-77,-74,14
-67,-58,-77,-63,14
-67,-69,-76,-63,14
-66,-69,-66,-63,14
-67,-69,-66,-63,14
-66,-54,-76,-63,14
-67,-69,-77,-63,14
-68,-69,-66,-63,14
-67,-53,-77,-75,14
-67,-69,-66,-63,14
-72,-57,-77,-63,14
-72,-69,-66,-75,14
-72,-54,-66,-63,14
-67,-69,-76,-63,14
-72,-69,-67,-78,14
-67,-54,-76,-75,14
-67,-54,-66,-74,14
-68,-69,-76,-74,14
-72,-69,-66,-74,14
-67,-54,-77,-78,14
-68,-69,-76,-74,14
-68,-58,-77,-74,14
-67,-54,-76,-74,14
-67,-54,-76,-78,14
-72,-58,-77,-74,14
-66,-69,-66,-63,14
-67,-54,-77,-74,14
-67,-54,-77,-63,14
-67,-68,-66,-63,14
-73,-68,-66,-63,14
-67,-54,-66,-63,14
-69,-69,-67,-74,14
-67,-54,-77,-63,14
-72,-54,-77,-63,14
-69,-58,-77,-62,14
-66,-68,-66,-63,14
-68,-68,-77,-74,14
-66,-69,-66,-77,14
-66,-69,-77,-74,14
-68,-69,-75,-74,14
-68,-54,-67,-63,14
-69,-69,-67,-74,14
-68,-57,-67,-63,14
-68,-54,-76,-63,14
-68,-57,-67,-78,14
-68,-69,-67,-63,14
-68,-54,-67,-63,14
-68,-57,-77,-74,14
-68,-54,-67,-63,14
-68,-58,-76,-74,14
-72,-68,-67,-63,14
-66,-68,-76,-77,14
-67,-57,-76,-78,14
-74,-58,-66,-63,14
-67,-54,-75,-76,14
-73,-68,-75,-76,14
-67,-69,-67,-62,14
-67,-58,-76,-63,14
-73,-54,-76,-63,14
-73,-58,-75,-74,14
-74,-68,-76,-75,14
-67,-54,-66,-74,14
-73,-54,-75,-75,14
-67,-54,-67,-77,14
-68,-54,-76,-75,14
-67,-54,-76,-63,14
-73,-54,-76,-63,14
-67,-54,-76,-75,14
-67,-58,-76,-75,14
-67,-54,-76,-63,14
-73,-54,-67,-63,14
-67,-58,-66,-77,14
-67,-68,-67,-63,14
-67,-58,-76,-63,14
-67,-68,-76,-74,14
-74,-68,-76,-77,14
-74,-69,-68,-78,14
-75,-54,-76,-63,14
-69,-69,-76,-63,14
-74,-69,-76,-79,14
-71,-69,-68,-75,14
-74,-58,-76,-78,14
-67,-54,-68,-78,14
-74,-54,-75,-62,14
-74,-54,-67,-78,14
-69,-54,-68,-75,14
-67,-54,-68,-74,14
-68,-58,-76,-63,14
-67,-58,-68,-63,14
-74,-69,-68,-75,14
-74,-69,-76,-78,14
-72,-58,-76,-75,14
-68,-54,-77,-78,14
-67,-54,-76,-63,14
-74,-69,-76,-63,14
-67,-69,-76,-78,14
-69,-69,-76,-75,14
-68,-69,-68,-62,14
-68,-69,-76,-78,14
-74,-54,-76,-63,14
-67,-58,-68,-78,14
-74,-54,-89,-63,14
-74,-68,-68,-74,14
-74,-68,-75,-78,14
-69,-69,-74,-62,14
-75,-54,-68,-74,14
-74,-58,-75,-78,14
-70,-58,-68,-74,14
-67,-67,-68,-63,14
-67,-58,-75,-78,14
-67,-58,-75,-74,14
-68,-57,-86,-74,14
-74,-58,-75,-63,14
-67,-54,-67,-74,14
-72,-54,-76,-63,14
-67,-68,-67,-78,14
-67,-54,-67,-78,14
-74,-68,-76,-74,14
-67,-59,-67,-74,14
-72,-68,-76,-63,14
-67,-54,-76,-63,14
-67,-68,-76,-75,14
-67,-54,-77,-63,14
-67,-69,-76,-77,14
-68,-58,-67,-75,14
-67,-58,-67,-63,14
-68,-54,-67,-77,14
-67,-68,-76,-78,14
-67,-68,-76,-78,14
-67,-68,-67,-63,14
-67,-58,-67,-77,14
-67,-54,-76,-77,14
-67,-68,-76,-77,14
-67,-68,-76,-78,14
-67,-54,-76,-77,14
-68,-54,-76,-63,14
-72,-54,-67,-78,14
-67,-54,-76,-75,14
-72,-68,-67,-75,14
-67,-54,-76,-74,14
-66,-68,-67,-75,14
-67,-58,-75,-77,14
-67,-69,-75,-77,14
-67,-54,-75,-63,14
-72,-54,-75,-63,14
-67,-58,-75,-75,14
-68,-54,-76,-63,14
-67,-68,-67,-63,14
-67,-68,-75,-77,14
-67,-58,-76,-75,14
-67,-54,-75,-78,14
-67,-58,-75,-63,14
-67,-54,-75,-63,14
-67,-68,-75,-63,14
-67,-57,-75,-75,14
-67,-58,-67,-77,14
-72,-54,-75,-77,14
-67,-58,-75,-62,14
-67,-58,-66,-63,14
-67,-68,-75,-78,14
-67,-68,-67,-63,14
-67,-68,-67,-63,14
-72,-68,-67,-63,14
-67,-68,-67,-63,14
-71,-68,-67,-63,14
-67,-54,-67,-77,14
-67,-68,-67,-63,14
-71,-54,-76,-74,14
-72,-54,-67,-74,14
-67,-69,-76,-78,14
-72,-54,-76,-74,14
-67,-69,-76,-74,14
-72,-68,-76,-74,14
-67,-58,-67,-74,14
-73,-68,-67,-77,14
-73,-58,-76,-62,14
-68,-54,-75,-78,14
-68,-54,-75,-63,14
-68,-68,-67,-63,14
-68,-58,-67,-74,14
-67,-69,-67,-63,14
-68,-54,-67,-77,14
-67,-68,-67,-75,14
-67,-55,-76,-78,14
-67,-58,-76,-78,14
-67,-69,-75,-75,14
-73,-54,-76,-75,14
-73,-54,-75,-77,14
-73,-69,-67,-63,14
-73,-69,-75,-75,14
-67,-69,-75,-74,14
-73,-58,-67,-62,14
-67,-54,-67,-63,14
-72,-68,-75,-78,14
-68,-54,-67,-63,14
-68,-69,-75,-63,14
-67,-54,-75,-63,14
-67,-58,-76,-63,14
-67,-68,-75,-75,14
-67,-58,-67,-74,14
-73,-68,-76,-75,14
-73,-54,-75,-63,14
-68,-54,-67,-77,14
-67,-58,-75,-74,14
-72,-54,-67,-63,14
-67,-54,-75,-62,14
-67,-69,-75,-74,14
-73,-54,-67,-63,14
-72,-58,-66,-63,14
-68,-54,-67,-77,14
-67,-54,-76,-77,14
-67,-58,-67,-77,14
-67,-68,-67,-74,14
-74,-69,-76,-75,14
-67,-58,-67,-75,14
-68,-54,-75,-63,14
-67,-69,-67,-77,14
-67,-68,-67,-75,14
-72,-54,-75,-62,14
-67,-54,-76,-63,14
-67,-54,-76,-63,14
-67,-54,-76,-75,14
-73,-53,-67,-74,14
-67,-69,-76,-77,14
-67,-58,-67,-74,14
-65,-68,-76,-77,14
-72,-68,-75,-75,14
-67,-54,-75,-74,14
-68,-58,-67,-74,14
-68,-68,-76,-63,14
-73,-68,-67,-75,14
-68,-58,-67,-63,14
-68,-58,-75,-77,14
-68,-58,-76,-63,14
-68,-69,-76,-63,14
-68,-69,-67,-63,14
-68,-69,-67,-78,14
-68,-58,-67,-75,14
-69,-58,-67,-74,14
-73,-69,-67,-77,14
-67,-69,-67,-63,14
-68,-58,-67,-63,14
-68,-58,-76,-75,14
-69,-54,-76,-74,14
-67,-54,-67,-63,14
-68,-68,-76,-63,14
-68,-69,-76,-74,14
-68,-69,-67,-74,14
-68,-58,-76,-75,14
-75,-54,-77,-63,14
-68,-54,-76,-78,14
-68,-54,-76,-74,14
-68,-58,-67,-63,14
-68,-58,-75,-63,14
-67,-68,-76,-78,14
-67,-54,-76,-74,14
-68,-68,-67,-75,14
-74,-58,-67,-63,14
-67,-54,-76,-63,14
-68,-68,-76,-74,14
-68,-58,-76,-63,14
-69,-68,-76,-78,14
-69,-68,-76,-77,14
-68,-54,-75,-63,14
-74,-54,-67,-77,14
-69,-68,-75,-78,14
-69,-54,-67,-75,14
-67,-69,-67,-63,14
-69,-58,-67,-74,14
-74,-54,-67,-63,14
-67,-54,-75,-63,14
-68,-58,-75,-63,14
-68,-58,-75,-75,14
-69,-58,-75,-75,14
-67,-58,-75,-74,14
-67,-54,-67,-63,14
-69,-54,-67,-63,14
-68,-58,-76,-75,14
-74,-58,-67,-78,14
-74,-54,-76,-78,14
-68,-58,-75,-74,14
-69,-58,-67,-63,14
-68,-58,-67,-63,14
-69,-58,-67,-63,14
-74,-54,-75,-63,14
-68,-54,-67,-75,14
-67,-58,-67,-63,14
-69,-54,-67,-63,14
-68,-54,-67,-78,14
-67,-58,-75,-63,14
-68,-58,-67,-63,14
-69,-68,-67,-63,14
-67,-68,-67,-78,14
-73,-54,-75,-63,14
-67,-58,-67,-63,14
-74,-58,-75,-78,14
-74,-54,-67,-63,14
-74,-54,-67,-61,14
-69,-54,-75,-63,14
-67,-69,-67,-74,14
-74,-54,-67,-63,14
-69,-68,-76,-75,14
-73,-54,-76,-75,14
-69,-58,-76,-63,14
-67,-54,-76,-63,14
-67,-54,-67,-63,14
-69,-58,-75,-78,14
-69,-68,-76,-75,14
-68,-68,-75,-75,14
-67,-68,-75,-74,14
-68,-69,-67,-78,14
-67,-54,-67,-74,14
-73,-54,-76,-63,14
-67,-54,-67,-79,14
-69,-54,-75,-75,14
-68,-54,-67,-63,14
-67,-69,-75,-75,14
-72,-58,-67,-75,14
-73,-69,-67,-78,14
-67,-58,-76,-63,14
-67,-69,-67,-63,14
-68,-54,-67,-63,14
-74,-54,-75,-75,14
-73,-68,-67,-75,14
-69,-68,-67,-78,14
-67,-58,-75,-78,14
-74,-54,-75,-63,14
-67,-68,-75,-75,14
-68,-54,-75,-75,14
-68,-54,-67,-78,14
-67,-69,-67,-75,14
-68,-57,-67,-63,14
-69,-67,-66,-63,14
-70,-57,-67,-75,14
-69,-57,-76,-63,14
-70,-68,-76,-74,14
-72,-54,-76,-74,14
-68,-54,-76,-64,14
-70,-54,-76,-74,14
-74,-54,-66,-74,14
-68,-68,-66,-75,14
-67,-68,-75,-75,14
-70,-57,-76,-74,14
-68,-68,-75,-63,14
-68,-69,-67,-77,14
-68,-57,-66,-77,14
-68,-58,-77,-63,14
-68,-54,-77,-63,14
-67,-68,-67,-74,14
-67,-58,-77,-75,14
-66,-54,-76,-78,14
-67,-54,-66,-75,14
-71,-54,-67,-75,14
-72,-68,-67,-63,14
-74,-57,-77,-63,14
-68,-57,-76,-75,14
-70,-54,-67,-64,14
-70,-68,-77,-79,14
-66,-54,-67,-63,14
-72,-54,-78,-77,14
-70,-54,-68,-62,14
-67,-68,-74,-77,14
-71,-69,-81,-76,14
-71,-69,-80,-63,14
-67,-68,-69,-63,14
-70,-57,-68,-75,14
-70,-68,-77,-77,14
-70,-69,-79,-75,14
-66,-49,-72,-60,15
-65,-51,-71,-77,15
-66,-51,-67,-60,15
-66,-50,-62,-67,15
-65,-51,-63,-60,15
-69,-50,-68,-60,15
-66,-51,-62,-67,15
-68,-50,-67,-60,15
-66,-50,-62,-79,15
-65,-51,-63,-81,15
-68,-50,-72,-79,15
-67,-51,-63,-60,15
-67,-51,-67,-68,15
-67,-51,-62,-67,15
-67,-50,-72,-60,15
-67,-50,-67,-79,15
-65,-50,-63,-60,15
-68,-50,-63,-79,15
-66,-51,-72,-67,15
-68,-50,-63,-80,15
-66,-50,-68,-67,15
-68,-51,-68,-67,15
-66,-50,-68,-80,15
-66,-51,-68,-67,15
-66,-50,-63,-78,15
-66,-50,-68,-60,15
-66,-50,-63,-60,15
-66,-50,-63,-60,15
-69,-50,-72,-67,15
-66,-51,-68,-79,15
-68,-51,-63,-67,15
-68,-50,-63,-66,15
-66,-50,-68,-67,15
-66,-50,-68,-67,15
-67,-50,-68,-60,15
-69,-50,-68,-80,15
-66,-51,-63,-66,15
-67,-51,-74,-67,15
-69,-50,-74,-80,15
-67,-50,-63,-60,15
-66,-50,-62,-80,15
-67,-50,-63,-80,15
-66,-50,-68,-66,15
-68,-50,-63,-67,15
-66,-51,-73,-67,15
-66,-50,-64,-80,15
-66,-51,-63,-78,15
-67,-50,-68,-67,15
-65,-50,-68,-60,15
-66,-50,-68,-67,15
-66,-51,-68,-67,15
-67,-50,-73,-67,15
-67,-50,-68,-67,15
-67,-50,-67,-80,15
-67,-50,-67,-67,15
-68,-51,-71,-79,15
-66,-50,-68,-67,15
-68,-50,-68,-67,15
-66,-51,-63,-79,15
-66,-50,-63,-67,15
-66,-50,-72,-67,15
-66,-51,-68,-60,15
-67,-51,-64,-67,15
-67,-50,-63,-79,15
-68,-51,-63,-67,15
-67,-51,-63,-78,15
-67,-51,-73,-67,15
-67,-50,-68,-67,15
-66,-50,-68,-67,15
-67,-51,-72,-60,15
-66,-50,-63,-67,15
-66,-51,-68,-67,15
-66,-50,-63,-60,15
-67,-51,-63,-67,15
-67,-50,-63,-67,15
-66,-51,-63,-79,15
-68,-51,-68,-67,15
-66,-50,-63,-79,15
-67,-51,-72,-60,15
-68,-51,-73,-67,15
-66,-50,-68,-79,15
-67,-50,-63,-80,15
-67,-51,-63,-79,15
-67,-51,-63,-60,15
-65,-51,-72,-67,15
-66,-50,-72,-60,15
-66,-51,-63,-67,15
-68,-51,-68,-67,15
-68,-51,-63,-60,15
-66,-51,-68,-68,15
